Data_ID,PMID,E1,E2,True_Numeric,llama3.2:1b_1,llama3.2:1b_10,llama3.2:1b_11,llama3.2:1b_12,llama3.2:1b_13,llama3.2:1b_14,llama3.2:1b_15,llama3.2:1b_16,llama3.2:1b_17,llama3.2:1b_18,llama3.2:1b_19,llama3.2:1b_2,llama3.2:1b_20,llama3.2:1b_21,llama3.2:1b_3,llama3.2:1b_4,llama3.2:1b_5,llama3.2:1b_6,llama3.2:1b_7,llama3.2:1b_8,llama3.2:1b_9
1294,24971338,sirolimus,nephropathy,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0
1295,24971338,sirolimus,renal lesions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1296,24971338,sirolimus,proteinuria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,24971338,sirolimus,renal impairment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,24971338,sirolimus,kidney lesions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,24971338,sirolimus,renal damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,24971338,cyclosporine,nephropathy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1301,24971338,cyclosporine,renal lesions,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1
1302,24971338,cyclosporine,proteinuria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,24971338,cyclosporine,renal impairment,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
1304,24971338,cyclosporine,kidney lesions,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0
1305,24971338,cyclosporine,renal damage,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1306,24971338,cyclosporin a,nephropathy,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0
1307,24971338,cyclosporin a,renal lesions,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1308,24971338,cyclosporin a,proteinuria,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0
1309,24971338,cyclosporin a,renal impairment,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1310,24971338,cyclosporin a,kidney lesions,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
1311,24971338,cyclosporin a,renal damage,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1312,24971338,csa,nephropathy,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0
1313,24971338,csa,renal lesions,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1314,24971338,csa,proteinuria,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0
1315,24971338,csa,renal impairment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,24971338,csa,kidney lesions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,24971338,csa,renal damage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,24971338,srl,nephropathy,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0
1319,24971338,srl,renal lesions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,24971338,srl,proteinuria,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1321,24971338,srl,renal impairment,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1322,24971338,srl,kidney lesions,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1323,24971338,srl,renal damage,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1324,24971338,hematoxylin,nephropathy,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1325,24971338,hematoxylin,renal lesions,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
1326,24971338,hematoxylin,proteinuria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,24971338,hematoxylin,renal impairment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,24971338,hematoxylin,kidney lesions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,24971338,hematoxylin,renal damage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,24971338,eosin,nephropathy,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
1331,24971338,eosin,renal lesions,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1332,24971338,eosin,proteinuria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1333,24971338,eosin,renal impairment,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1334,24971338,eosin,kidney lesions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,24971338,eosin,renal damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,24975837,cisplatin,acute renal injury,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0
1337,24975837,cisplatin,acute kidney injury,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,24975837,cisplatin,acute tubular necrosis,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1339,24975837,cisplatin,inflammation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,24975837,cisplatin,diabetic nephropathy,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1341,24975837,cisplatin,weight loss,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1342,24975837,cisplatin,necrotic,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1343,24975837,cisplatin,nephrotoxicity,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1344,24975837,creatinine,acute renal injury,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
1345,24975837,creatinine,acute kidney injury,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1
1346,24975837,creatinine,acute tubular necrosis,0,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
1347,24975837,creatinine,inflammation,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,24975837,creatinine,diabetic nephropathy,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
1349,24975837,creatinine,weight loss,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,24975837,creatinine,necrotic,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
1351,24975837,creatinine,nephrotoxicity,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,24975837,urea,acute renal injury,0,0,0,0,1,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0
1353,24975837,urea,acute kidney injury,0,0,0,0,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,24975837,urea,acute tubular necrosis,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
1355,24975837,urea,inflammation,0,0,0,0,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,24975837,urea,diabetic nephropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,24975837,urea,weight loss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,24975837,urea,necrotic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,24975837,urea,nephrotoxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,24999722,fluocinolone acetonide,birdshot retinochoroidopathy,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1361,24999722,fluocinolone acetonide,inflammation,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
1362,24999722,fluocinolone acetonide,retinal vasculitis,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1363,24999722,fluocinolone acetonide,cataract,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0
1364,24999722,fluocinolone acetonide,raised intraocular pressure,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1365,24999722,fluocinolone acetonide,vasculitis,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1366,24999722,fluocinolone acetonide,cystoid macular edema,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1367,24999722,fluocinolone acetonide,increased intraocular pressure,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1368,24999722,fluocinolone acetonide,ocular hypertension,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0
1369,25006369,rocuronium,fasciculation,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0
1370,25006369,rocuronium,myalgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,25006369,rocuronium,muscle fasciculation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,25006369,rocuronium,fasciculations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,25006369,succinylcholine,fasciculation,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1374,25006369,succinylcholine,myalgia,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
1375,25006369,succinylcholine,muscle fasciculation,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1376,25006369,succinylcholine,fasciculations,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1377,25006961,lithium,nephrogenic diabetes insipidus,1,0,0,0,-1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1378,25006961,lithium,ndi,1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1379,25006961,lithium,polyuria,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,25006961,camp,nephrogenic diabetes insipidus,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1381,25006961,camp,ndi,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,25006961,camp,polyuria,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,25006961,urea,nephrogenic diabetes insipidus,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1384,25006961,urea,ndi,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1385,25006961,urea,polyuria,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,25006961,sodium,nephrogenic diabetes insipidus,0,0,1,-1,-1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1387,25006961,sodium,ndi,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,25006961,sodium,polyuria,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,25006961,potassium,nephrogenic diabetes insipidus,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,25006961,potassium,ndi,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,25006961,potassium,polyuria,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,25006961,calcium,nephrogenic diabetes insipidus,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,25006961,calcium,ndi,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,25006961,calcium,polyuria,0,0,0,1,-1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
1395,25031906,amlodipine,dysguesia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,25031906,amlodipine,hypertension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,25031906,amlodipine,loss of taste sensation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,25041770,simvastatin,rhabdomyolysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,25041770,simvastatin,myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,25041770,clarithromycin,rhabdomyolysis,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1401,25041770,clarithromycin,myopathy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1402,25041770,statin,rhabdomyolysis,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1403,25041770,statin,myopathy,0,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0
1404,25054547,suxamethonium,apnea,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
1405,25054547,suxamethonium,butyrylcholinesterase deficiency,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,25054547,mivacurium,apnea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,25054547,mivacurium,butyrylcholinesterase deficiency,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,25054547,butyrylthiocholine,apnea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,25054547,butyrylthiocholine,butyrylcholinesterase deficiency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,25054547,btc,apnea,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
1411,25054547,btc,butyrylcholinesterase deficiency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,25054547,benzoylcholine,apnea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,25054547,benzoylcholine,butyrylcholinesterase deficiency,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,25054547,dibucaine,apnea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,25054547,dibucaine,butyrylcholinesterase deficiency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,25054547,fluoride,apnea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,25054547,fluoride,butyrylcholinesterase deficiency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,25054547,hydrogen,apnea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,25054547,hydrogen,butyrylcholinesterase deficiency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,25071004,artesunate,anemia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,25071004,artesunate,hemolytic anemia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,25071004,artesunate,malaria,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0
1423,25080425,betaine,myocardial injury,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1424,25080425,betaine,myocardial ischemia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,25080425,betaine,myocardial ischemic injury,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1426,25080425,betaine,ventricular remodeling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,25080425,betaine,myocardial damage,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1428,25080425,isoproterenol,myocardial injury,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1429,25080425,isoproterenol,myocardial ischemia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1430,25080425,isoproterenol,myocardial ischemic injury,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1431,25080425,isoproterenol,ventricular remodeling,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1432,25080425,isoproterenol,myocardial damage,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
1433,25084821,quetiapine,neutropenia,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1434,25084821,quetiapine,bipolar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1435,25084821,quetiapine,hepatocellular carcinoma,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0
1436,25084821,quetiapine,blood dyscrasias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1437,25084821,quetiapine,bipolar disorder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1438,25084821,quetiapine,leucopenia,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0
1439,25084821,quetiapine,hepatic dysfunction,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1440,25084821,quetiapine,fever,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1441,25084821,clozapine,neutropenia,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1442,25084821,clozapine,bipolar,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1443,25084821,clozapine,hepatocellular carcinoma,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1444,25084821,clozapine,blood dyscrasias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,25084821,clozapine,bipolar disorder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,25084821,clozapine,leucopenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,25084821,clozapine,hepatic dysfunction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,25084821,clozapine,fever,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0
1449,25096313,steroid,neuropathy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,25096313,steroid,lateral epicondylitis,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1451,25096313,steroid,paresthesia,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,25096313,steroid,pain,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1453,25119790,curcumin,nephrotoxicity,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1454,25119790,curcumin,renal injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,25119790,curcumin,proteinuria,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1456,25119790,curcumin,kidney injury,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1457,25119790,curcumin,necrosis,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1458,25119790,curcumin,nephropathy,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0
1459,25119790,maleate,nephrotoxicity,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
1460,25119790,maleate,renal injury,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1461,25119790,maleate,proteinuria,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1462,25119790,maleate,kidney injury,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,25119790,maleate,necrosis,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
1464,25119790,maleate,nephropathy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,25119790,oxygen,nephrotoxicity,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
1466,25119790,oxygen,renal injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,25119790,oxygen,proteinuria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1468,25119790,oxygen,kidney injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,25119790,oxygen,necrosis,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
1470,25119790,oxygen,nephropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,25119790,glucose,nephrotoxicity,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1472,25119790,glucose,renal injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,25119790,glucose,proteinuria,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1474,25119790,glucose,kidney injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,25119790,glucose,necrosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,25119790,glucose,nephropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,25119790,sodium,nephrotoxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,25119790,sodium,renal injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,25119790,sodium,proteinuria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,25119790,sodium,kidney injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,25119790,sodium,necrosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,25119790,sodium,nephropathy,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1483,25119790,adp,nephrotoxicity,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1484,25119790,adp,renal injury,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1485,25119790,adp,proteinuria,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1486,25119790,adp,kidney injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,25119790,adp,necrosis,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1488,25119790,adp,nephropathy,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1489,25119790,malate,nephrotoxicity,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1
1490,25119790,malate,renal injury,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1
1491,25119790,malate,proteinuria,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1492,25119790,malate,kidney injury,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1493,25119790,malate,necrosis,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1
1494,25119790,malate,nephropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,25119790,glutamate,nephrotoxicity,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1496,25119790,glutamate,renal injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,25119790,glutamate,proteinuria,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1498,25119790,glutamate,kidney injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,25119790,glutamate,necrosis,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1500,25119790,glutamate,nephropathy,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,25907210,organophosphate,tumours,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1502,25907210,organophosphate,lung cancer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,25907210,organophosphate,cancer,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1504,25907210,organophosphate,tumour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,25907210,organophosphate,kidney cancer,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0
1506,25907210,organophosphate,prostate cancer,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1507,25907210,diazinon,tumours,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1508,25907210,diazinon,lung cancer,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1
1509,25907210,diazinon,cancer,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1510,25907210,diazinon,tumour,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1
